Cpty_Id;Cpty_ShortName;Cpty_Name;Codifiers_Id;Codifiers_ShortName;Codifiers_Name;Code
57362;RENTABANK;RENTA-BANK KB OAO;56273;INN;INN;7744003007
57362;RENTABANK;RENTA-BANK KB OAO;56274;KPP;KPP;775001001
57364;UNIFIN;UNIFIN KB ZAO;55094;BIS_BIK;BISQUIT BIK;044585423
57364;UNIFIN;UNIFIN KB ZAO;56273;INN;INN;6312013912
57364;UNIFIN;UNIFIN KB ZAO;56274;KPP;KPP;775001001
57365;ENERGOPROM;ENERGOPROMBANK KB (OOO);55094;BIS_BIK;BISQUIT BIK;044585164
57365;ENERGOPROM;ENERGOPROMBANK KB (OOO);56273;INN;INN;5043017030
57365;ENERGOPROM;ENERGOPROMBANK KB (OOO);56274;KPP;KPP;775001001
57366;MFBANK;MFBANK KB OOO;55094;BIS_BIK;BISQUIT BIK;44579361
57366;MFBANK;MFBANK KB OOO;56273;INN;INN;7729109369
57366;MFBANK;MFBANK KB OOO;56274;KPP;KPP;775001001
57368;KEDR;KEDR KB OAO MOSKOVSKY FILIAL;55094;BIS_BIK;BISQUIT BIK;044583745
57368;KEDR;KEDR KB OAO MOSKOVSKY FILIAL;56273;INN;INN;2451001025
57368;KEDR;KEDR KB OAO MOSKOVSKY FILIAL;56274;KPP;KPP;775002002
57370;SAROVBIZN;SAROVBIZNESBANK AKB OAO;55094;BIS_BIK;BISQUIT BIK;042204721
57370;SAROVBIZN;SAROVBIZNESBANK AKB OAO;56273;INN;INN;5254004350
57370;SAROVBIZN;SAROVBIZNESBANK AKB OAO;56274;KPP;KPP;525401001
57373;PSKB;PSKB OAO;55094;BIS_BIK;BISQUIT BIK;044030852
57373;PSKB;PSKB OAO;56273;INN;INN;7831000965
57373;PSKB;PSKB OAO;56274;KPP;KPP;783501001
57378;EKATERININ;EKATERININSKY APB OAO;55094;BIS_BIK;BISQUIT BIK;044585228
57378;EKATERININ;EKATERININSKY APB OAO;56273;INN;INN;2353002454
57378;EKATERININ;EKATERININSKY APB OAO;56274;KPP;KPP;775001001
57379;ROSBIZNES;ROSBIZNESBANK ARKB OAO;55094;BIS_BIK;BISQUIT BIK;044583676
57379;ROSBIZNES;ROSBIZNESBANK ARKB OAO;56273;INN;INN;7706096522
57379;ROSBIZNES;ROSBIZNESBANK ARKB OAO;56274;KPP;KPP;775001001
57380;MOSKVASIT;MOSKVA-SITI BANK OAO;55094;BIS_BIK;BISQUIT BIK;044525800
57380;MOSKVASIT;MOSKVA-SITI BANK OAO;56273;INN;INN;7703033450
57380;MOSKVASIT;MOSKVA-SITI BANK OAO;56274;KPP;KPP;775001001
57381;MBFIBANK;MBFI BANK OAO;55094;BIS_BIK;BISQUIT BIK;044585536
57381;MBFIBANK;MBFI BANK OAO;56273;INN;INN;0541009561
57381;MBFIBANK;MBFI BANK OAO;56274;KPP;KPP;775001001
57382;AVBBANK;AVB BANK OAO;55094;BIS_BIK;BISQUIT BIK;043678700
57382;AVBBANK;AVB BANK OAO;56273;INN;INN;6320006108
57382;AVBBANK;AVB BANK OAO;56274;KPP;KPP;632401001
57383;MIKHAILOV;MIKHAILOVSKY PZHSB KB OAO;55094;BIS_BIK;BISQUIT BIK;041814815
57383;MIKHAILOV;MIKHAILOVSKY PZHSB KB OAO;56273;INN;INN;3437008951
57384;SOLIDARNOS;SOLIDARNOST KB OAO;55094;BIS_BIK;BISQUIT BIK;43601706
57384;SOLIDARNOS;SOLIDARNOST KB OAO;56273;INN;INN;6316028910
57384;SOLIDARNOS;SOLIDARNOST KB OAO;56274;KPP;KPP;631701001
57385;MVKBKB;MVKB KB OAO;55094;BIS_BIK;BISQUIT BIK;44585260
57385;MVKBKB;MVKB KB OAO;56273;INN;INN;7744002797
57385;MVKBKB;MVKB KB OAO;56274;KPP;KPP;775001001
57387;PRIMSOTS;PRIMSOTSBANK SKB PRIMORYA OAO;55094;BIS_BIK;BISQUIT BIK;040507803
57387;PRIMSOTS;PRIMSOTSBANK SKB PRIMORYA OAO;56273;INN;INN;2539013067
57387;PRIMSOTS;PRIMSOTSBANK SKB PRIMORYA OAO;56274;KPP;KPP;253601001
57390;AMAZONE;AMAZONE OOO;56273;INN;INN;5036068160
57390;AMAZONE;AMAZONE OOO;56274;KPP;KPP;503601001
57392;ATRIBUTPL;ATRIBUT PLJUS OOO;56273;INN;INN;7728841795
57392;ATRIBUTPL;ATRIBUT PLJUS OOO;56274;KPP;KPP;772801001
57393;STANDARTKR;STANDART-KREDIT BANK OOO;55094;BIS_BIK;BISQUIT BIK;047908749
57393;STANDARTKR;STANDART-KREDIT BANK OOO;56273;INN;INN;0102000578
57393;STANDARTKR;STANDART-KREDIT BANK OOO;56274;KPP;KPP;010101001
57395;VESTINTER;VESTINTERBANK OOO;55094;BIS_BIK;BISQUIT BIK;044583521
57395;VESTINTER;VESTINTERBANK OOO;56273;INN;INN;7744002042
57395;VESTINTER;VESTINTERBANK OOO;56274;KPP;KPP;775001001
57399;STOLITSAIK;STOLITSA IK OOO;55094;BIS_BIK;BISQUIT BIK;044585975
57399;STOLITSAIK;STOLITSA IK OOO;56273;INN;INN;7725698794
57399;STOLITSAIK;STOLITSA IK OOO;56274;KPP;KPP;772501001
57400;METROPOL;METROPOL IFK OOO;56273;INN;INN;7704036711
57400;METROPOL;METROPOL IFK OOO;56274;KPP;KPP;774401001
57403;LUKHOVITSK;LUKHOVITSKIE OVOSCHI OOO;56273;INN;INN;7802820770
57406;RKBO;RKB OOO;52428;DEALING;REUTERS DEALING;NOVI
57406;RKBO;RKB OOO;55094;BIS_BIK;BISQUIT BIK;044525824
57406;RKBO;RKB OOO;55095;BIS_SWIFT;BISQUIT SWIFT;RASHRUMM
57406;RKBO;RKB OOO;56273;INN;INN;7722022623
57409;SINGENTA;SINGENTA OOO;56273;INN;INN;7705255201
57409;SINGENTA;SINGENTA OOO;56274;KPP;KPP;770501001
57420;BTSKMOSKV;BTSK-MOSKVA BANK OOO;55094;BIS_BIK;BISQUIT BIK;044579793
57420;BTSKMOSKV;BTSK-MOSKVA BANK OOO;56273;INN;INN;7750004263
57420;BTSKMOSKV;BTSK-MOSKVA BANK OOO;56274;KPP;KPP;775001001
57422;AMADEUSIK;AMADEUS IK OOO;56273;INN;INN;7705917198
57422;AMADEUSIK;AMADEUS IK OOO;56274;KPP;KPP;770901001
57424;ARESBANKKB;ARESBANK KB OOO;55094;BIS_BIK;BISQUIT BIK;044583551
57424;ARESBANKKB;ARESBANK KB OOO;56273;INN;INN;7718104217
57425;BANKRASCH;BANK RASCHETOV I SBEREZHENY KB;55094;BIS_BIK;BISQUIT BIK;044579828
57425;BANKRASCH;BANK RASCHETOV I SBEREZHENY KB;56273;INN;INN;7715027290
57425;BANKRASCH;BANK RASCHETOV I SBEREZHENY KB;56274;KPP;KPP;775001001
57426;ZHILKREDIT;ZHILKREDIT KB OOO;55094;BIS_BIK;BISQUIT BIK;044585325
57426;ZHILKREDIT;ZHILKREDIT KB OOO;56273;INN;INN;7709049263
57426;ZHILKREDIT;ZHILKREDIT KB OOO;56274;KPP;KPP;775001001
57427;INVESTSOTS;INVESTSOTSBANK KB OOO;55094;BIS_BIK;BISQUIT BIK;044583483
57427;INVESTSOTS;INVESTSOTSBANK KB OOO;56273;INN;INN;7710033910
57427;INVESTSOTS;INVESTSOTSBANK KB OOO;56274;KPP;KPP;775001001
57428;MRBA;MEZHDUNARODNY RASCHETNY BANK KB;55094;BIS_BIK;BISQUIT BIK;044579177
57428;MRBA;MEZHDUNARODNY RASCHETNY BANK KB;56273;INN;INN;7705011011
57428;MRBA;MEZHDUNARODNY RASCHETNY BANK KB;56274;KPP;KPP;775001001
57430;PULSSTOLIT;PULS STOLITSY KB OOO;55094;BIS_BIK;BISQUIT BIK;044583656
57430;PULSSTOLIT;PULS STOLITSY KB OOO;56273;INN;INN;7709233110
57430;PULSSTOLIT;PULS STOLITSY KB OOO;56274;KPP;KPP;775001001
57431;RIALKRED;RIAL-KREDIT KB OOO;55094;BIS_BIK;BISQUIT BIK;044585479
57431;RIALKRED;RIAL-KREDIT KB OOO;56273;INN;INN;0714007308
57431;RIALKRED;RIAL-KREDIT KB OOO;56274;KPP;KPP;775001001
57432;SLAVYANSKY;SLAVYANSKY KREDIT KB OOO;55094;BIS_BIK;BISQUIT BIK;044585788
57432;SLAVYANSKY;SLAVYANSKY KREDIT KB OOO;56273;INN;INN;7709024276
57432;SLAVYANSKY;SLAVYANSKY KREDIT KB OOO;56274;KPP;KPP;775001001
57433;SOJUZNYKB;SOJUZNY KB OOO;55094;BIS_BIK;BISQUIT BIK;044585553
57433;SOJUZNYKB;SOJUZNY KB OOO;56273;INN;INN;7708072196
57433;SOJUZNYKB;SOJUZNY KB OOO;56274;KPP;KPP;775001001
57435;FPKKB;FPK KB OOO;55094;BIS_BIK;BISQUIT BIK;044583506
57435;FPKKB;FPK KB OOO;56273;INN;INN;7730082256
57435;FPKKB;FPK KB OOO;56274;KPP;KPP;775001001
57437;MEZHTOPEN;MEZHTOPENERGOBANK PAO;55094;BIS_BIK;BISQUIT BIK;44585237
57437;MEZHTOPEN;MEZHTOPENERGOBANK PAO;56273;INN;INN;7701014396
57437;MEZHTOPEN;MEZHTOPENERGOBANK PAO;56274;KPP;KPP;775001001
57441;INTERKPTL;INTERKAPITAL-BANK F-L MOSKOVSKY;55094;BIS_BIK;BISQUIT BIK;044579630
57441;INTERKPTL;INTERKAPITAL-BANK F-L MOSKOVSKY;56273;INN;INN;7715000114
57441;INTERKPTL;INTERKAPITAL-BANK F-L MOSKOVSKY;56274;KPP;KPP;775002001
57477;DFI_1086;ALFA-BANK;55399;RSHB-DFI;RSHB-DFI;1086
57478;DFI_3522;BANCA_POPOLARE_DELLEMILIA_ROMAGN;55399;RSHB-DFI;RSHB-DFI;3522
57479;DFI_3535;SBERBANK_AO_DB_(KAZAKHSTAN);55399;RSHB-DFI;RSHB-DFI;3535
57480;DFI_3903;ASAKA_GOSUDARSTVENNY_AKTSIONERNY;55399;RSHB-DFI;RSHB-DFI;3903
57981;NCCD;NCC FOREX;52428;DEALING;REUTERS DEALING;NCCD
57981;NCCD;NCC FOREX;56298;PRME;PRIME;PRME
57987;TURK;CREDIT SUISSE INTERNATIONAL;52427;DEALING2;REUTERS DEALING 2;CSRR
57987;TURK;CREDIT SUISSE INTERNATIONAL;52428;DEALING;REUTERS DEALING;TURK
57987;TURK;CREDIT SUISSE INTERNATIONAL;58411;EUROCLR;EUROCLEAR ACCOUNT;94673
57998;DFI_3926;DEUTSCHE_BANK_NEDERLAND_N.V.;55399;RSHB-DFI;RSHB-DFI;3926
57999;STDM;STANDARD BANK MOSCOW;52428;DEALING;REUTERS DEALING;STDM
58019;BEKT;BANK EKATERINBURG;55094;BIS_BIK;BISQUIT BIK;046577904
58019;BEKT;BANK EKATERINBURG;56273;INN;INN;6608005109
58019;BEKT;BANK EKATERINBURG;56349;SWIFT;SWIFT CODE;EKNCRU4E
58038;JP_MRGN_AG;J.P.MORGAN AG FRANKFURT AM MAIN;55089;BIS_ID;BISQUIT ID;B_178232
58038;JP_MRGN_AG;J.P.MORGAN AG FRANKFURT AM MAIN;55095;BIS_SWIFT;BISQUIT SWIFT;CHASDEFXXXX
58039;PRTS_SPB;ZAO PRTS SAINT-PETERSBURG;55094;BIS_BIK;BISQUIT BIK;044030505
58039;PRTS_SPB;ZAO PRTS SAINT-PETERSBURG;55095;BIS_SWIFT;BISQUIT SWIFT;C_241208
58041;UNIS;UNISTRIM BANK;52428;DEALING;REUTERS DEALING;UNIS
58046;KTWB;K2 BANK OAO;55094;BIS_BIK;BISQUIT BIK;049133849
58046;KTWB;K2 BANK OAO;56273;INN;INN;1504030038
58047;FTRU;FINTRUSTBANK KB OOO;52428;DEALING;REUTERS DEALING;FTRU
58047;FTRU;FINTRUSTBANK KB OOO;55094;BIS_BIK;BISQUIT BIK;044525239
58047;FTRU;FINTRUSTBANK KB OOO;56273;INN;INN;7717026661
58049;RAZV;OOO KB RAZVITIE MOSCOW;55094;BIS_BIK;BISQUIT BIK;044525794
58049;RAZV;OOO KB RAZVITIE MOSCOW;55095;BIS_SWIFT;BISQUIT SWIFT;RAZVRU2CMSK
58348;PRIB;PROINVESTBANK;52428;DEALING;REUTERS DEALING;PRIB
58349;VESB;VESTINTERBANK;55094;BIS_BIK;BISQUIT BIK;044583521
58349;VESB;VESTINTERBANK;56349;SWIFT;SWIFT CODE;SPOORUMM
58408;RINB;ROSINTERBANK;52428;DEALING;REUTERS DEALING;RINB
58408;RINB;ROSINTERBANK;55094;BIS_BIK;BISQUIT BIK;044525518
58408;RINB;ROSINTERBANK;55095;BIS_SWIFT;BISQUIT SWIFT;RSINRUMM
58408;RINB;ROSINTERBANK;55275;RUSNAME;RUSSIAN NAME;–Œ—»Õ“≈–¡¿Õ 
58408;RINB;ROSINTERBANK;56273;INN;INN;7744000736
58408;RINB;ROSINTERBANK;56349;SWIFT;SWIFT CODE;RSINRUMM
58431;ALMA;PERVIY INVESTICIONNY;52427;DEALING2;REUTERS DEALING 2;ALMA
58431;ALMA;PERVIY INVESTICIONNY;52428;DEALING;REUTERS DEALING;PERV
58431;ALMA;PERVIY INVESTICIONNY;55094;BIS_BIK;BISQUIT BIK;044583001
58431;ALMA;PERVIY INVESTICIONNY;55095;BIS_SWIFT;BISQUIT SWIFT;FRIBRUMM
58432;SGBB;BANK SGB;52428;DEALING;REUTERS DEALING;SGAZ
58432;SGBB;BANK SGB;55094;BIS_BIK;BISQUIT BIK;041909786
58432;SGBB;BANK SGB;55095;BIS_SWIFT;BISQUIT SWIFT;SGAZRU22
58432;SGBB;BANK SGB;56273;INN;INN;3525023780
58440;ABA_FUT_OI;ARBITRAGE BARANOV FUT OIL;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58442;ALO_FUT_OI;ARBITRAGE LOKTIONOV FUT OIL;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58444;ACH_FUT_OI;ARBITRAGE CHEPKUNOV FUT OIL;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58446;ALU_FUT_OI;ARBITRAGE LUTSKIY FUT OIL;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58454;ALB_FUT_OI;ARBITRAGE LOBUS FUT OIL;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58456;APE_FUT_OI;ARBITRAGE PECHENKIN FUT OIL;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58458;AFI_FUT_OI;ARBITRAGE FILIMONOV FUT OIL;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58460;ALOBUS_FX;ARBITRAGE LOBUS FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58462;APECHNK_FX;ARBITRAGE PECHENKIN FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58464;AFILIMN_FX;ARBITRAGE FILIMONOV FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58466;ALOBUS_MM;ARBITRAGE LOBUS MM;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58468;APECHNK_MM;ARBITRAGE PECHENKIN MM;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58470;AFILIMN_MM;ARBITRAGE FILIMONOV MM;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58472;ALB_VOL_FX;ARBITRAGE LOBUS VOLAT  FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58474;APE_VOL_FX;ARBITRAGE PECHENKIN VOLAT  FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58476;AFI_VOL_FX;ARBITRAGE FILIMONOV VOLAT  FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58494;REGION_BK;REGION BK OOO;54505;DIASOFT;DIASOFT CODES;D5NT_2010000005066
58596;NMGK_CJSC;NMGK CJSC TH;52428;DEALING;REUTERS DEALING;WNDH
58608;HLIN;KB HLINOV;52428;DEALING;REUTERS DEALING;HLIN
58719;ETALON_P;ETALON PLYUS PK;52428;DEALING;REUTERS DEALING;PKEP
58720;SVAROG_SK;SVAROG SK;52428;DEALING;REUTERS DEALING;SKSV
58781;ABA_FUT_FX;ARBITRAGE BARANOV FUT FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58783;ABA_FUT_SU;ARBITRAGE BARANOV FUT SUG;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58785;ABA_FUT_WH;ARBITRAGE BARANOV FUT WHEAT;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58787;ALU_FUT_FX;ARBITRAGE LUTSKIY FUT FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58789;ALU_FUT_SU;ARBITRAGE LUTSKIY FUT SUG;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58791;ALU_FUT_WH;ARBITRAGE LUTSKIY FUT WHEAT;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58793;APE_FUT_FX;ARBITRAGE PECHENKIN FUT FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58795;APE_FUT_SU;ARBITRAGE PECHENKIN FUT SUG;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58797;APE_FUT_WH;ARBITRAGE PECHENKIN FUT WHEAT;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58799;ALB_FUT_FX;ARBITRAGE LOBUS FUT FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58801;ALB_FUT_SU;ARBITRAGE LOBUS FUT SUG;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58803;ALB_FUT_WH;ARBITRAGE LOBUS FUT WHEAT;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58805;AFI_FUT_FX;ARBITRAGE FILIMONOV FUT FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58807;AFI_FUT_SU;ARBITRAGE FILIMONOV FUT SUG;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58809;AFI_FUT_WH;ARBITRAGE FILIMONOV FUT WHEAT;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
58812;EKMB;EKAT MUN BANK(BANK EKATERINBURG);52428;DEALING;REUTERS DEALING;EKMB
58937;ZKBZ;ZURCHER KANTONALBANK;55095;BIS_SWIFT;BISQUIT SWIFT;ZKBKCHZZ80A
58937;ZKBZ;ZURCHER KANTONALBANK;56349;SWIFT;SWIFT CODE;ZKBKCHZZ80A
58948;ASTON;ASTON;60998;CLIENTBOOK; Œƒ.—ƒ≈ÀŒ  ¿¬“Œœ≈–≈ –€“»ﬂ Õ¿ ¿–¡;1
58961;AIBM;ASIA INVEST BANK;52428;DEALING;REUTERS DEALING;AIBM
59142;BMMI;BANK MOSKVA-MINSK;52428;DEALING;REUTERS DEALING;BMMI
59153;LTFX;LIQUIDITY TRADE FX (DOFR);60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59219;ALO_FUT_FX;ARBITRAGE LOKTIONOV FUT FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59221;ALO_FUT_SU;ARBITRAGE LOKTIONOV FUT SUG;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59223;ALO_FUT_WH;ARBITRAGE LOKTIONOV FUT WHEAT;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59225;ALO_VOL_FX;ARBITRAGE LOKTIONOV VOLAT FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59227;ACH_FUT_FX;ARBITRAGE CHEPKUNOV FUT FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59229;ACH_FUT_SU;ARBITRAGE CHEPKUNOV FUT SUG;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59231;ACH_FUT_WH;ARBITRAGE CHEPKUNOV FUT WHEAT;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59233;ACH_VOL_FX;ARBITRAGE CHEPKUNOV VOLAT FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59395;AGOR;BANK AGORA OOO;55094;BIS_BIK;BISQUIT BIK;044525709
59395;AGOR;BANK AGORA OOO;55095;BIS_SWIFT;BISQUIT SWIFT;SCBMRUMM
59395;AGOR;BANK AGORA OOO;56273;INN;INN;7725068827
59411;YOSH;BANK YOSHKAR-OLA PAO;55094;BIS_BIK;BISQUIT BIK;048860889
59411;YOSH;BANK YOSHKAR-OLA PAO;56273;INN;INN;1215059221
59421;CMM30;CLIENTS30 MM;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59447;INSB;INTERSTATE BANK;52428;DEALING;REUTERS DEALING;INSB
59447;INSB;INTERSTATE BANK;55095;BIS_SWIFT;BISQUIT SWIFT;INEARUMM
59473;JPFX;JP MORGAN SECURITIES PLC;55095;BIS_SWIFT;BISQUIT SWIFT;JPMSGB2L
59477;TMPS;TOMSKPROMSTROYBANK PAO;55094;BIS_BIK;BISQUIT BIK;046902728
59477;TMPS;TOMSKPROMSTROYBANK PAO;56273;INN;INN;7000000130
59486;BKAZ;BANK KAZANI OOO;52428;DEALING;REUTERS DEALING;BKAZ
59486;BKAZ;BANK KAZANI OOO;55094;BIS_BIK;BISQUIT BIK;049205844
59486;BKAZ;BANK KAZANI OOO;55095;BIS_SWIFT;BISQUIT SWIFT;KABORU2K
59486;BKAZ;BANK KAZANI OOO;56273;INN;INN;1653018661
59667;KOSH;KOSHELEV-BANK;52428;DEALING;REUTERS DEALING;KOSH
59667;KOSH;KOSHELEV-BANK;55094;BIS_BIK;BISQUIT BIK;043601742
59667;KOSH;KOSHELEV-BANK;55095;BIS_SWIFT;BISQUIT SWIFT;KOSHRU3S
59688;FL_BEZNAL;FL BEZNAL;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59690;SYNT_FWD;SYNTHETIC DEPO COVERAGE;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59692;FLBEZNALHO;FL_BEZNAL_HO;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59756;ALUTSKY_PM;ARBITRAGE LUTSKIY PRS. METALLS;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59783;RFIB;RFI BANK;55094;BIS_BIK;BISQUIT BIK;044525799
59783;RFIB;RFI BANK;55095;BIS_SWIFT;BISQUIT SWIFT;RIIRRUMM
59861;MERITKP;MERITKAPITAL LTD;55177;BLOOMBERG;BLOOMBERG CODE;688568
59861;MERITKP;MERITKAPITAL LTD;58411;EUROCLR;EUROCLEAR ACCOUNT;23974
59950;LTMM;LIQUIDITY TRADE MM (DOFR);60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59957;MLIN;MERRILL LYNCH INTERNATIONAL;55089;BIS_ID;BISQUIT ID;B_2806308
59957;MLIN;MERRILL LYNCH INTERNATIONAL;55095;BIS_SWIFT;BISQUIT SWIFT;MLILGB5XGRC
59975;CHE_FUT_FX;ARBITRAGE CHECHKIN FUT FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59977;CHE_FUT_OI;ARBITRAGE CHECHKIN FUT OIL;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59979;CHE_FUT_SU;ARBITRAGE CHECHKIN FUT SUG;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59981;CHE_FUT_WH;ARBITRAGE CHECHKIN FUT WHEAT;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59983;ACHECHK_FX;ARBITRAGE CHECHKIN FX;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
59985;ACHECHK_MM;ARBITRAGE CHECHKIN MM;60988;SLOZCONV; ”–—Œ¬¿ﬂ –¿«Õ»÷¿ »— À. »« Œ“◊≈“¿;1
60028;DFI_3830;ASIA-INVEST_BANK;55399;RSHB-DFI;RSHB-DFI;3830
60029;DFI_271;BANK_OF_TOKYO-MITSUBISHI_UFJ;55399;RSHB-DFI;RSHB-DFI;271
60030;DFI_803;CESKA_SPORITELNA;55399;RSHB-DFI;RSHB-DFI;803
60031;DFI_1619;HALYK_SAVINGS_BANK_OF_KAZAKSTAN;55399;RSHB-DFI;RSHB-DFI;1619
60032;DFI_1869;TRAST;55399;RSHB-DFI;RSHB-DFI;1869
60033;DFI_1920;AZIYA-INVEST_BANK;55399;RSHB-DFI;RSHB-DFI;1920
60034;KRAN;KRANBANK;55399;RSHB-DFI;RSHB-DFI;2234
60035;DFI_3786;BANK_MOSKVA-MINSK;55399;RSHB-DFI;RSHB-DFI;3786
60036;DFI_3800;SBERBANK_EUROPE_AG;55399;RSHB-DFI;RSHB-DFI;3800
60037;DFI_3946;UZBEK_INDUSTRIAL_AND_CONSTRUCTIO;55399;RSHB-DFI;RSHB-DFI;3946
